Generation,MaxFitness
1,3.7300009999999735
2,3.7300009999999735
3,4.220000999999997
4,4.220000999999997
5,4.220000999999997
6,4.220000999999997
7,4.220000999999997
8,4.220000999999997
9,4.220000999999997
10,4.220000999999997
11,4.220000999999997
12,4.220000999999997
13,4.220000999999997
14,4.220000999999997
15,4.220000999999997
16,4.220000999999997
17,4.220000999999997
18,4.220000999999997
19,4.220000999999997
20,4.220000999999997
21,4.220000999999997
22,4.220000999999997
23,4.220000999999997
24,4.220000999999997
25,4.220000999999997
26,4.220000999999997
27,4.220000999999997
28,4.220000999999997
29,4.220000999999997
30,4.220000999999997
31,4.220000999999997
32,4.220000999999997
33,4.220000999999997
34,4.220000999999997
35,4.220000999999997
36,4.220000999999997
37,4.220000999999997
38,4.220000999999997
39,4.220000999999997
40,4.220000999999997
41,4.220000999999997
42,4.220000999999997
43,4.220000999999997
44,4.220000999999997
45,4.220000999999997
46,4.220000999999997
47,4.220000999999997
48,4.220000999999997
49,4.220000999999997
50,4.220000999999997
